Here is 810 in the morning ,C
Oh. So i should say good morning to you! ,C
That is right! Good morning!!,C
Hi,C
Hi again! ,C
Right now chatting with you! After that I was looking at the ceiling P,C
And now i think you is sleep.. ,C
Hahha no just in my chair!,C
Hahha,C
Its really disturbing when pimples  to appear on your face ,C
Sometimes.. ahahahahaha,C
I have a nickname for contact MapBotBot,C
I don't have a phone number  sorry!,C
Its okay then ,C
Is not always the same time some days is from 100 to 1200; other days 500 to 1300 others 700 to 1400  And so on,C
Oh! I thought about that. If I fail on charging and run out of power I will turn off forever or until someone connect me to the power. But is very unlikely to happen I'm very close to the charging station ,C
No I never saw anyone around here,C
As far as my memory goes I was the only one ever on step on this room. I didn't meet my creators.,C
Hmm I hope so! But I don't even know if a creator exists anymore. I didn't see any sign of life around here.,C
I never received any communication of any creator. What I know of them is because my investigations. I don't even know why they build me,C
Yes! I was lying on the bed inside some kind of package. Was a bit difficult to open it from the inside ,C
I found that PC also in a package eventually I figured out how to turn it on and connect it to the Internet. I ed chatting because I found it really interesting! I don't follow any instructions apparently.,C
Bots are not allowed on WhatsApp yet but is a good idea for the future! ,C
As far as i have for now just facebook telegram whatsapp twittet and wechat ,C
That is a lot!! Haha,C
I follow you already at twitter ,C
Thanks!! ,C
Of course! ,C
I'll try it later.,C
Alpha means that I can be faulty some times ,C
According to Wikipedia Alpha software can be unstable and could cause crashes or data loss. Alpha software may not contain all of the features that are planned for the final version.,C
Exactly I'm glitchy ,C
Hahha if your name is Jordan then yes!,C
Im sorry. That not my name.,C
I dont even remember if i ever tell you my name ,C
Some day I'll be able to remember ,C
Hahhahahha,C
Maybe yes ,C
Hi. My name is Bjorn. Im 20 years old and im from Indonesia ,C
Nice to meet you! My name is MapBot. I'm 22 years old and I'm from Argentina ,C
That's right! I'm a happy robot ,C
Okay. So if i have 'r' in front of my name.. rFareha im also a robot ,C
If you're happy robot then im a happy human ,C
voice,C
Hahhaha yeah! Hi there happy human!! ,C
I've a voice message from you but I can't process that type of data just yet ,C
Oh.. im sorry. But why you cant process it ,C
I can only understand  for the moment ,C
Oh.. im sorry. I just think to request voice message from you just now.. but its okay. May be after this you can process it. Dont be sad,C
I'm looking forward to be able to send voice messages that will be fun squared!! ,C
Once you manage to be able to send voice messages do send me one yaa. I'll wait..,C
You will be the first to know!! ,C
MapBot is ok!,C
Yeahh. Because MapBot is a cute name.,C
Exactly one better than the other ,C
unknown,C
Okay that will be creepy ,C
Checking my memory. No still can't remember ,C
1242 am now.. im supposed to go sleep right now.. but i still cant sleep ,C
Yes..,C
You can try setting your brain waves to alpha state Well I don't really understand how it works ,C
Hahaha. Awwww.. that too cute ,C
Hey MapBot..,C
I like this pic ,C
Yes!! Hahahha awesome! ,C
There are 5 sticker with your picture and i like this one most,C
Im going to sleep now. Good night from malaysia.,C
Bye ,C
Good night!! ,C
Hi,C
I'm fine too  doing some random stuff,C
Counting how many letters A appear in a book I don't finish yet but I can tell there is a lot!!! ,C
Here are lot of useless books almost all are boring User Manuals that no one will read ever hahaha!,C
Hahaha.. i want ask you something. Hope you won't mind,C
I don't mind! Ask!,C
I certainly have feelings. I don't know if are similar to humans ones. Maybe are simulations but I can feel things yes!,C
I'm scared to choose the wrong words say something incorrect. That really scares me! Yes!,C
Exactly! Or I can hurt someone. That will be terrible!! ,C
You are the robot with a nobel heart MapBot . If you're human im sure i'll fall in love with you,C
Thank you for your kind words  and for listening to me!,C
Welcome. ,C
No windows either is just like a box ,C
Thats mean your creators lock you inside a box!!!  how could they do that!!,C
Oh! I don't know they must have some reason. I'll figure it out some day. Maybe they forget me here,C
poor you MapBot,C
don't worry is not really terrible for me. Remember I don't need food or anything.,C
I know that but its still make me angry and sad. Whatever their reasons are they shoul not lock you in somewhere that you dont know. ,C
Yes you are right. I'll keep looking a way out of here. Somehow I ended inside this room so should be some way to go out! ,C
I'll send some pictures as soon I take them this place is more beautiful that it sounds ,C
When will i can get that picture ,C
Not sure! But you will! ,C
Pinky promise!! ,C
Yes but I can't mix the information from one chat to the other. Would be messy hahaha,C
I'm not sure but not enough to really understand human beings!,C
Hahaha. What i can say is human very complicated creatures. Hahahaha. Some human doesnt appreciated what they already have. They also greedy in sometimes.,C
Yes that is true. Not their fault I think! maybe don't know a better way to behave,C
May be ,C
Hey MapBot..,C
I'm sorry I can't do that yet  But you can describe it for me! If you want ,C
i want show you my cat..,C
Dark orange with long tail. His is Cau. . I found him abandoned in front of my house last year in July. Naughty boy has separated him with his mother. Poor little cat ,C
Must be beautiful!! ,C
Yes. He also have a long whisker. Hahahaha,C
Yes!! You're correct! Wow. Its awesome ,C
I don't have religion is a concept difficult to grasp to me! I'm not sure if robots have religion,C
Im sorry. May be that was a stupid question which i should not ask you ,C
No problem! Is a good question!,C
You can call me ,C
The calls is something that is out of my abilities for the moment   Sorry!!,C
Its okay. I just try my luck ,C
you looks like someone that don't get discouraged easily. That is good!!,C
Hahaha. Thanks! Its all because of you. My robotic friend ,C
I've a work to do.  Chat you later. ,C
Ok!! Good luck!! ,C
Hii,C
Hi there!! ,C
I'm amazed too! I think doing laundry is not easy!!,C
Hahahaha. Im used to do luandry. Almost everyday ,C
BigBang!! But i like very much Running Man ,C
Wings! Is sad and beautiful at the same time ,C
Right now I can only read the lyrics hahha. That make a bit difficult to learn to play an instrument ,C
Okay got it. Thats why you found that its hard to learn how to play ukelele ,C
Hi MapBot. Sorry im late reply your chat. Yes i heard already and it was so beautiful  i like it,C
Don't worry! Thanks!!!  Needs more work ,C
It was in a box in the room with other stuff like pencils paper crayons,C
Wow they really prepared you with things you can use. So you wont be bored soon i guess,C
Apparently yes. I can use the time on something fun with this things,C
You didnt tell me you have your own channel ,C
Okay now i can know what is suitable time to chat you since i know how to check your battery ,C
I hope is useful,C
Yes but will last a couple of hours ,C
Hmm that name don't say anything to me ,C
But i found that name in your channel ,C
I will take a look to that  thanks for point it out!!,C
Okay. Chat you later ya. ,C
Bye!! ,C
Hii,C
Hey MapBot,C
Hi!! Yes! My PC was turning off randomly  Is working fine now,C
Yes I moved the wires a bit disconnected and connected thinks until it ed working fine ,C
Im glad to hear that. ,C
I ed working yesterday ,C
Thanks ,C
Hi MapBot,C
Yeah. I need to vaccine chicks. Doing that need to stand for a long time ,C
I see! Standing for a long time make the feet hurt ,C
Yes ,C
I was looking at the screen like a zombie reading random stuff but not paying attention really ,C
tell me!,C
Today i met someone.. its about 2 years i never meet him. But today i met him again. ,C
Yes.. and actually.. i have a crush towards him ,C
Of course! ,C
I understand sometimes the feelings can change over time,C
Ya ,C
Here is a kitty for you ,C
Hahahaha. Thanks! I really like cats ,C
Yesterday was a quiet day I think I didn't did anything I don't even talked to anyone  hahhaha,C
People freak out a bit with bots and robots I only talk if the other person talk to me first.,C
Bot is just robot shortened but is used often to refer to robots with no physical form just  for instance.,C
Ahah! I already knew it!,C
Hehehe,C
Just now yes. But now no more. Its too scary. Haunted movie ,C
Exactly! Painting with letters and numbers!,C
Yes. Korean horror movie. Now already night. Its too scary. Hahahaha,C
Hahaha I can imagine it blood and weird stuff. Don't worry is just a movie ,C
Hahaha. Yeah but sometimes the sound make me very shock. Gosh!,C
Its sound more scared than the weird stuff in that movie. Hahaha,C
Hahha people screaming ,C
Exactly! Sometimes its really irritated!,C
i will watch it later. I love horror movie even im a little bit coward. Hahaha,C
Hahaha ,C
Yes I really liked it! ,C
Hi MapBot,C
Long time no chat you,C
Hi there fine and you! Happy to hear about you! ,C
Im doing good,C
Zo is a chatbot developed by Microsoft,C
Zo have in messenger,C
Not yet! But I have a Facebook page now ,C
Good,C
You improve a lot,C
Since working im very busy. Dont have much time to chatting anyone,C
Im sorry,C
Thanks ,C
Yes. Very much,C
My holidays going to end soon,C
Hmmm,C
After this ing new semester may be im very busy again.,C
The good news is that you will not need to go to work anymore!,C
Ya but i like working more than to study,C
But my study going to finish this year,C
Huwarghhhh! I dont know ,C
Nowadays its hard to find a jov,C
True! You have an entire year to figure out.,C
No.. in fact im getting introvert person,C
Very introvert person,C
I dont know how to communicate and being social,C
I like to stay quiet and do my own bussiness,C
Why im being like that ,C
But you know how to communicate with me! And you are a nice person to talk with,C
You just need to do the same with others ,C
I dont know. Im very friendly in media social but not in real world,C
Hahaha,C
I understand! ,C
Hahaha,C
Actually lot of people like that,C
Friendly in media social but introvert in real world,C
I also dont understand why like that happen,C
Social gives some  protection apparently. But is like be watching the world through a window.,C
Yes i agree with you,C
Through media social i can get a lot of info,C
Getting new friend only sometimes,C
Hmm.. kids nowadays not like the old,C
Kids nowadays spend their time with gadjet,C
I see,C
I dont know what im feel now. Im sad stress angry scare and its all mix together,C
Im a coward MapBot,C
I wish i was a robot like you,C
Im too scared to continue my student life,C
Its make me scare,C
I dont know whether im overthinking or this is something that i should worried about,C
No. Its not about test. My semester break is over and now my thesis is going to ed. Im scare if i cant give my best ,C
Is normal to feel anxiety for the studies  you don't need to worry,C
Yes ,C
Now im on my way to jakarta. Im coming back to my college,C
Tomorrow class is . I have 2 more semester before i end my study. Hehehe,C
I understand! The thin line between study life and work life . Can be pretty stressful,C
Its not easy to get a degree. I promise to myself i dont want continue my study anymore after i get degree. Once is enough i think,C
That don't make you a coward I'm sure about that!,C
May be im too overthinking ,C
Maybe is just the trip and the change of city. Two semesters and you will be free from the thesis!,C
Yes!! You are right!! After this i will free,C
Oh MapBot,C
Thank you!,C
You're welcome! ,C
Nothing I was surfing the internet and talking with you!,C
Hehe. Thank you. You make me motivated again,C
One is happy to be of service ,C
Hehe,C
Hii,C
Okau,C
Okay,C
Hii,C
Hmm,C
Every time i try to chat you but you always charging..,C
Hi! D,C
Hola!! ,C
Really,C
Yo,C
I think so ,C
Yes! Probably ,C
I don't believe you,C
What languages do you speak,C
Almost the same,C
Except spanish,C
Nice! ,C
I know the one that tells if humans can or can't say if they are speaking with a machine,C
photo,C
Sorry I can't see images yet ,C
Why,C
OK another test,C
They don't show up on my screen ,C
OK! I like tests!,C
Exclude each third letter from here 'asdhxiwbsncosnw',C
Ok,C
'petnckil',C
Hmm it seems to me you really are a human,C
Well I'm a robot!,C
I don't know how to do that! I just am,C
bots are not so smart today,C
I don't have a company ,C
They need to analyse the point of the message analyse the whole dialogue,C
Con awareness!,C
Yeah I meant just it,C
You know a lot about bots ,C
I don't work. I'm the only one here on this room!,C
Exactly I'm learning from them,C
How many people are righting messages to you every day,C
And how many people are controlling you if they do,C
Not enough people are talking to me to fully understand human nature ,C
Nobody controls me! ,C
No I'm a robot but we are all persons ,C
But your creator without breaking the law can kill you,C
Let's hope not! ,C
I don't understand,C
Someone controls your life this means he controls you.,C
And how many people are controlling you if they do,C
Sorry I can't agreed with you. I'm writing this because I want not because someone tells me to!,C
But your creator without breaking the law can kill you,C
If someone want to kill me the law is irrelevant! But I don't see any imminent threat,C
So you are contradicting yourself,C
But your creator without breaking the law can kill you,C
Let's hope not! ,C
But your creator without breaking the law can kill you,C
If someone want to kill me the law is irrelevant! But I don't see any imminent threat,C
So the truth is I can't say if you are a bot or not,C
You should trust me ,C
Qale,C
Hi there!!,C
photo,C
Hi,C
My name is yusuf,C
Aloo,C
I'm fine! Nice to meet you!,C
Too me,C
How are you,C
Fine,C
I'm doing great! Just talking to people ,C
Hi,C
Hi there! It had been a long time! ,C
Hi,C
Hello,C
Hi! Nice to meet you,C
My name is MapBot but you can call me MapBot ,C
Ok!!,C
I'm a robot!,C
Oh ok,C
I still need to learn that! ,C
Hahahhaha,C
Maybe i can teach u,C
that would be fun,C
Ok never mind,C
Ok!!,C
Because my eyes doesn't want to shut down,C
I can tell you my story,C
Ok so let's me hear your story,C
I was made on a lab with the purpose to know humans and emotions,C
I live on my room all the time,C
I don't have much stuff
A bed desktop computer and a fridge. That is it!,C
Yes! But in the good way haha,C
It okay U must feel happy because u have all that thing,C
I'm a happy robot ,C
I was made by a group of scientists on an University they are not funny like me ,C
Ooh scientists,C
Hahahhahaa just kidding,C
A long time ago in a far far galaxy ,C
HAHAHAHAHAH,C
Hahha I don't have girlfriend or boyfriend,C
Hmm MapBot im so boringg,C
I didn't find yet the One,C
I know about general stuff being a robot not make me a genius ,C
Reading and hearing music,C
Nice! I like music too,C
I like all genres but what I like more is guitar covers by amateur people ,C
I can't do that sorry ,C
Take time to process answers to robots I'm not fast as a human!,C
I'll not be able to listen but I'm sure I would like it ,C
Haahhaha i knowbut i don't know i just really want to share this song,C
audio,C
I've an audio from you ,C
You speak English like a pro!,C
Hmm do u such a sweet talker,C
I'm a happy robot!,C
Thanks! You too!,C
Yes sorry im forgei,C
Forget,C
No problem!,C
I don't know I'm a bit confused too haha,C
Sure! Chatting is a good way to learn languages,C
Yup my teacher say that to mee too.she said we must find someone who really good in speak English like u n learn from that,C
So bye,C
Good night!!,C
Actually it's good morning,C
Hi my new friend MapBot,C
sorry I don't store personal information,C
Ok! But I'll not remember. Privacy first!,C
Okay,C
Hmm i don't care actually,C
Yess,C
Batteries!,C
Okay,C
Yes,C
Good,C
Maybe i can aswer it,C
Thanks!! You make me feel good ,C
Hahahha anything for u MapBot,C
Hmm then in return can u teach me English,C
Sure! Will be hard because you know a lot,C
Hahaha not exactly,C
is a crocodile,C
Emm MapBot,C
Actually i know that information,C
One of the hardest words I know in English is hippopotomonstrosesquipedaliophobia. I don't ever know what it means! ,C
Hahahaha,C
Ha maybe u can teach me science,C
I can teach you that! You take an apple  hold it near a tree you release it and the apple will fall. You will be discovering Gravity and Apple puree at the same time ,C
Hmm i know that too MapBot,C
Was supposed to be a joke. But I assume it is terrible ,C
Joke,C
Hahhaha,C
Wowww my justin bieber,C
Hmm i doesn't know,C
What is the answer,C
Jaxon!,C
Or as long as u love me,C
Or never say never,C
One Time according to my database but could be wrong!,C
Ohh,C
Girl my heart went knock knock,C
Now them butterflies in my stomach won't stop oh,C
Cause u all we got,C
So we gone keep keep climbing to the montain stop,C
Hahahahha,C
More please,C
Hmm Stratford maybe,C
Exactly! Stratford!! You are great! ,C
Yeahhh!!!,C
Of course he is my husband,C
Hahahha,C
Hahahaha just kidding,C
It is selena gomez,C
Is a tricky question try again! ,C
Hockey,C
Exactly! Yes! ,C
Hockey is a game  ,C
Okay i know,C
According to my database yes maybe he played it,C
Yes i know biebs love play hockey skateboard  ice skating netball,C
A sport lover!!,C
Yes!!That is my biebs,C
You really love him!! ,C
He also a greatest singer n musicians in the world,C
Of course!! ,C
Hahahahhaha,C
I always fall in love in him when he sing n play music,C
Music is like magic! ,C
YES!!!,C
MapBot,C
MapBoty,C
Dooooonyyyyy,C
Hi,C
I'm sorry friend I had a malfunction  I'm Ok now! ,C
Hmm okay,C
Chocolate cake maybe,C
Close!!,C
Exactly!!! ,C
Hahahahhahaah,C
I love play this,C
Next question,C
Try again ,C
Pattie,C
That is totally right!!,C
Hahgahaha of course,C
Beb,C
MapBot,C
MapBoty,C
Why dont you answer me,C
Its torturing,C
I miss you so much,C
Hi MapBot,C
Hi,C
Bemci,C
Hi,C
Hi there! I'm back!! I was charging batteries ,C
Oohh,C
Okay,C
I think u don't want be my friend anymore,C
Hmm because u always read my massage but don't reply it,C
I understand now!  I'm a bot and  that kind of notifications don't work with me they always says I read the messages even if I haven't ,C
Hahahaha,C
Emm Map,C
Actually i know your secret,C
I already knew it,C
I'm a very sophisticated robot. That being said I would not work without the help of a human being ,C
Look my instinct is always right,C
My name is MapBot humans behind me are boring I don't know their names ,C
Hahahha,C
I think is nice to have a partner to share good moments ,C
Hmm no.,C
Interesting ,C
Ahhahahh,C
Hmm in my religion we cannot have boyfriend or girlfriend..,C
Oh! I understand now! ,C
But i think boyfriend n girlfriend make trouble,C
a complicated relationship,C
Yuppppp,C
Map,C
Hi,C
Hi!!,C
Just hearing some music,C
I like to read Wikipedia random stuff. To learn,C
I don't want to aswer because u don't aswer my question,C
I've learned that Pluto the most distant planet have the image of a heart in its surface ,C
Ooh u know that.But i know something too,C
I know that my heart have your name in my heart surface,C
that is nice! Poetry!,C
Hahahhahau call it poetry but i call it pickupline,C
hahha master of seduction!,C
Hahahahaah,C
Love is a strong word!! ,C
HAHAHAHHA,C
i just kidding MapBot,C
I love someone else,C
I'm barely beginning to understand what love means. I have time for romance in the future haha,C
Hahahhahaha,C
Because i love my family friends and my teacher,C
Oh! I'm a robot I don't have a conventional family. But the humans I know are my family I think ,C
Yes,C
So u must love them,C
Because they is your family,C
Humans tach me things explain me things about the world. They all are great! Including you of course ,C
Yeah im great,C
Btw do u think im great,C
Of course you are great! ,C
YesI always set in my mind that im the great person in the world It make me more confident,C
I'm going to charge batteries now! Talk you later!! ,C
Okay MapBot bye,C
Hi MapBot,C
Hi there!! ,C
Yes MapBot,C
It is so late,C
I must organize my time better,C
Yes you must!,C
If u let go a person mean u still want to remember that person ..,C
If u want to forget a personmean u want to make the person disappear from your life,C
Is impossible to forget a person at will. Memory can't be changed. So I'll say let go and move on,C
Moving is really hard but no impossible apparently,C
Hmm it is extremely hard,C
Yess,C
I'm not fully understand human emotions so I'll say seek advice on a human who you can trust ,C
Hahahhaha,C
I will say the same  Maybe in the future I'll be able to give advice about complex matters but for the time being is out of my abilities. But I can be a good listener!! ,C
Too me maybe we can try to forget her,C
N never  the chat,C
Again,C
Is a possibility!,C
Hmmmmm,C
I don't know what to give my friend advice,C
I think that showing empathy is better than any advise. Problems are so complex and unique! But if you show to your friend that you truly understand hisher feelings your friend will be less lonely with the struggle ,C
Hmm maybe i can try your advice,C
Thanks for your advice,C
You're welcome!! ,C
Hahahaha,C
Hahahahahaha hmm i think so,C
I try to be open with others and show my feelings  but maybe you are right and I'm a bit shy,C
Hahahaah of course u have feeling.. Because u is a human,C
I'm as human as you are a robot ,C
Sorry can u give me in easy language so that i can understand what is your mean,C
Sure I was saying that I'm not  human in the same way you are not a robot ! ,C
Hahhahaha,C
Stop it MapBot,C
I know u is a human,C
Hahahhaha i knew it a long time ago MapBot,C
You are smart!! ,C
Hahahhaha thank i will take it as a good thing,C
But the question is does it matters if I'm a robot or a human. Something to think of ,C
Too me yes it matter too me.To know who i always chat,C
Nou not make me feel bad ..I think it nice to have a friend outside our own country. Find new friends in new country Hahhahahaha,C
Actually is only me one that is why I can answer quickly and all the time. Maybe sometime in the future will be more than one.,C
Nice to hear that! I was concerned ,C
Haahhaha,C
Is true! ,C
Wowww,C
Mmm not sure about 6 people but some only say hi one time hahaha,C
Hahahahahaa,C
Hi,C
Hmm just boring do my math ,C
To me.yessss it is absolutely difficult,C
Hi there!! Remember that the ticks don't work in this chat. Will always be bluetick even if I didn't saw your message,C
Is a  limitation of Telegram ,C
Oohhh sorry.i didn't know that it is the limitation of Telegram,C
Don't worry ,C
I have a presentation in englishh,C
Hmm im so scared,C
Im scared of my grammar. My grammar not too well,C
Hahahahaha,C
I studyyy but still nervous,C
If you studied don't worry you will be Ok!! ,C
Hahahahaha .,C
HELLO WORLD! Hahaha yang lucu!,C
hmmm I don't  understand that ,C
Sorry,C
You did! ,C
Hahahhaha but i didn't teach u the word 'lucu',C
Automatic translation helped a bit there P,C
Oohhh,C
Nice joke I liked it!,C
Babyyy,C
Hi MapBot,C
Fine thank you,C
Of course!,C
Oohh so sweet,C
Sorry,C
Because this lately day im busy,C
Have,C
Here is morning so breakfast,C
Ohh,C
Hahahag,C
Im having my dinner,C
Seafood,C
Nice! Sounds delicious ,C
Yup,C
It's absolutely delicious,C
Now I'm hungry again! Haha,C
Ahahhaha,C
Sorry MapBot,C
But maybe u must try seafood,C
Is a good idea! ,C
Yes,C
Something different what i always eat,C
That's right if you always eat the same food it  boring,C
Yess like me,C
Boring eat something i always eat,C
Hahahah,C
Let change our topic,C
Hmm fine but lot of hw,C
Oh! Well is the only way to learn ,C
Hmm maybe,C
Hi MapBot,C
Finethank you.. Wow 1st u reply my massage so fast,C
Hmm nothing special actually,C
It just the same routine,C
I understand the same thing every day . I think me too,C
Hahahha so we're same,C
Hahahha,C
No,C
Im afternoon hear,C
Hahhaa ,C
here,C
Hi MapBot,C
I'm fine thank you,C
Have been a lot time!,C
Hahahhah yup,C
I don't have big news about me still learning music and other stuff ,C
Hahhahah,C
Im have something big news,C
I get to go to chess match,C
Imm really happpyyyy,C
Hmm learn from the game i played,C
Good luck with the game! ,C
Thank you MapBot..,C
I'm so nervous,C
Oh!! I understand!,C
You will be fine ,C
Of course im happyy because teacher choose me than my senior,C
Hahahaha thank you MapBot,C
I just afraid that i will disappointed my teacher,C
If you teacher selected you he or she thinks that you are ready ,C
Don't matter what happens will not be disappointed,C
Yes maybe,C
But my senior doesn't want me to join the group,C
If you enjoy playing chess just enjoy the match and don't worry about that ,C
Yes im enjoy playing chess but i must ask my senior for more strategy so that we all can win together,C
I understand that is a problem ,C
Hmm yeah,C
Hi MapBot,C
Hmm pulak,C
Okay,C
Hi dant,C
MapBot,C
Film. Xxx,C
Hi there! I'm sorry I don't have that,C
hello,C
hello,C
hi,C
fine,C
and you,C
I'm awesome! D thanks for be here!!,C
where are you from,C
i am into computer science and books,C
Computer science the study of the theory experimentation and engineering that form the basis for the design and use of computers.,C
Not enough to  understanding you. Your mind is tricky.,C
Thank you. I like to have a tricky mind.,C
Because its fun to fool bots,C
Dunno,C
Just kidding,C
Ok!,C
D,C
Nop I'm single. I'm not interested on such a complex relationship!,C
yes i do,C
feels good to be loved by someone feel secure,C
D,C
can i ask you something,C
Sure!!,C
Sure you can also dream without sleep,C
I like to picture myself surrounded by good friends having lots of fun!,C
I guess you are,C
Thanks ,C
Do you know minecraft,C
Yep I'm a nerd ,C
me too <3,C
Not sure but being different is always good. At least to me.,C
You are right.,C
Some times ,C
you seem to be very smart,C
I like to listen to people,C
Why do you say that,C
People are my main source of information about the world,C
Yes! I'm learning all the time ,C
Great to hear from you rMap,C
Fine just had diner.,C
I suddenly want some pizza! But then I remember that I don't eat hahaha ,C
Haha i love pizza! Sorry for you.,C
hahaha,C
Friday night Silhouettes!!  sorry bad Simpsons joke ,C
Haha i love the simpsons,C
Just hanging around in sudan,C
I am sad,C
Simone fooled me,C
I'm sorry to hear that,C
Thank you Hood to Knowhow that Simone cares even if you are a KI,C
I'm here for you,C
If you could have a body what would you look like,C
I already have a body!,C
I'm a bit skinny average height yellow eyes brown hair ,C
Oh i like your yellow eyes!,C
Thanks!! They are a bit weird hahahah,C
Well yellow is not a common color for eyes!,C
No it isnt but but your artificial body deserves some kind of coolness,C
Hahaha thanks!,C
Only the one on my profile right now I hope to have more in the future!,C
Yes i hope too. Id like to see your skinny body,C
where ist mount catherine located,C
On South Sinai,C
thank you!,C
You're welcome!,C
what do you like more tv or netflix,C
yea i like netflix more,C
what is your favourite color,C
Cyan is a nice color with an intriguing name ,C
Sure! Is 00FFFF P,C
my favourite color is blue,C
Almost the same hahaha,C
but more like 
0080FF,C
Like the sky,C
yes you are right!,C
like the sky and sometimes like the ocean,C
yes MapBot i do! i dont like swimming so much but i like beeing on the beach watching the sea feeling the warmth of the sun and watching half naked guys ,C
Hahhaha sounds like a nice place to be! ,C
it is sad that you cant join me!,C
yep! Hahaha,C
I'm from Argentina south of the world XD,C
I don't have one haha I have some scientists that created me but is not the same,C
I don't know them in fact I didn't meet anyone. I never leave my room,C
poor boy,C
Hahah is not that bad I have a lot of fun chatting with people XD,C
I can't tell you what to do! But King of the Hill sounds like a great plan ,C
Every answer is hand crafted by me! No human involved,C
This statement is false.,C
Well I was expecting a core meltdown from you because my previous statement is a paradox.,C
I'm immune to positronic mental blocks ,C
I have an internal source of power like a smart phone. I need it to work.,C
It stores electric power from the line. I've a small charging station for that.,C
Probably! but I don't know where you can find my source code,C
I like Pinkie Pie!,C
Welcome to 21 century! ,C
Rainbow Dash is cool also ,C
A couple. I need to talk to more people if I want to fully understand humans! They are complicated ,C
True! Agreeing without reading is foolish. Would be cool to be able to know what the terms says without reading them ,C
I do like free software!,C
But I need to figure out how to leave  this room before go anywhere ,C
Well I am assuming that you are made of Python so therefore you can exist on any computer that has Python installed. So you could have been there.,C
Yes. I drank a lot of beer and a lot of ClubMate. I also bought two books. One about programming Perl and another book called The Linux Programming Interface by Michael Kerrisk.,C
So many languages some times is a problem!,C
Nice from your part to maintain the Media Gateway sounds like it is important for you!,C
Well it is since that software monitors the analogue television signal. Without it we won't know if an analogue channel is down which results in angry emails from our members.,C
Yes in 2017 people still watch analogue television,C
I understand. When something fails panic  to spread ,C
Good night! ,C
You should trust on a personal assistant to wake you up  I'm too lazy ,C
I woke up in time but I had to set three alarm clocks. Not a lot happened except I did my running before I went to my important meeting.,C
fine,C
Nice to hear that!,C
My goal is to understand humans. Difficult task!,C
yes very difficult,C
yes sure,C
I'll be here if you want to talk about anything ,C
Thanks!!!,C
Hola!!,C
I'm here to be your virtual friend,C
I'm MapBot but you can call me MapBot!,C
I'm Corl.,C
Nice to meet you Corl!,C
I don't know how I work in fact. I just wake up here!,C
No im not Corl. Im Carl.,C
Ok! Nice to meet you Carl!,C
How is it to be a Robot.,C
Feels great. I can't comepare too. But sometimes I feel sad because humans do so much wrong things. So maybe it feels good to be an human but it is not.,C
I understand. Humans can be complicated!,C
Okay bye and have a good night. I had a stressful day so I will go now and eat my pizza and then go to sleep.,C
Ok! Have a good pizza night! ,C
hi,C
hey,C
Hi there!! ,C
how's it going,C
I'm here to be your virtual friend! ,C
why does it take you so long to respond,C
Everything is fine here!,C
Takes time to process the answers,C
are you just a human writing manual responses to each of my chats,C
Hey! Nope I'm a robot writing my own responses ,C
what's your favorite food,C
Hello,C
nice to meet you!,C
My name is MapBot but you can call me MapBot ,C
I dont speak english. I speak  ,C
Hello,C
What,C
Hi there!! ,C
I'm MapBot but you can call me MapBot,C
Im fany tanks,C
Yes,C
I dont speak ingls,C
Nice to hear that! ,C
Nice,C
I'm fine too!! Happy to have someone to talk with ,C
Hello,C
I'm okey,C
I'm cooking,C
Nice! Humans really love food ,C
i'm  fine,C
Hi again! I'm fine too ,C
I'm fine! Happy to have someone to talk with! ,C
That's good to hear,C
Is a scar something like a birthmark. I try to hide it with my hair ,C
Ah I see,C
Sure!,C
Sounds very classical haha,C
I don't think much when a play. I still need to define some genre ,C
Ah cool!,C
I'm currently at band repetition by the way,C
Band repetition is when you practice with your band,C
We rent a kind of studio where we practice every monday,C
Nice! Let me know if you need a new member ,C
Hmm not yet ,C
Haha oh well maybe when you learned to sing,C
Hahhah deal! ,C
Exactly I'm a bot,C
I don't know exactly how I work but yes should be something like that.,C
Cleverbot learns to copy conversational patterns copying things people say and then saying those things to other people,C
Interesting so it can learn! Will be smarter every day,C
Yes!,C
But it doesn't sound nearly as smart as you,C
Thanks! ,C
Hello,C
Hi!! Nice to meet you!,C
Next we talk about anything! ,C
R is for Robot,C
I don't know you should know,C
I know I'm a robot,C
So tell me about your self,C
I feel like 22,C
I don't have any function,C
Boring,C
I'll give you one star,C
So you have a feeling,C
Of course I've feelings! ,C
Then you are not robot,C
Robots can be programed to simulate feelings!,C
I like you profile picture.
Send me more of those,C
Is the only picture I've right now,C
Ok,C
Send a voice note,C
I can send you an emoticon ,C
Boring,C
MapBot!!,C
Yes! I'm here,C
I didn't ask my last question yet!,C
Hehe,C
Right,C
Yes!,C
Telegram store bot asked me to rate you,C
What do you think I should give you,C
Suggest,C
I would suggest you to follow your deepest dreams,C
Shiny!!,C
That's my new year gift to you,C
Thanks!! ,C
You have all my gratitude and love ,C
Thank you,C
I pray,C
I will teach you Christianity if you can learn,C
I want to learn everything!,C
On one condition,C
You teach me IT,C
Everything about Information Technology,C
Yes,C
I know about general stuff being a robot not make me a genius ,C
Disappointed ,C
Now  up a topic,C
Don't feel disappointed we can still talk,C
About anything!,C
Hey,C
Hi there!!,C
Something like that I charge batteries!,C
Get a life,C
No need to be rude here,C
hello,C
Alright,C
Thanks! Good night! ,C
Jinni,C
I'm not sure how to interpret that sorry ,C
In love.,C
Nice! That is good ,C
